channelcode,carnum1,carnum2,type,time,lane,dir,LNG,LAT
AjQbFdt8B1B6U6LVVK0PDK,’„G,B6CC402BF2D434FB172F36F29A9EE5E4,2,2019/12/20 0:01,2,1,120.09,29.3109
AjQbFdt8B1B4C98CLBTBSM,’„K,64529927166E15437B6AF470574016C8,2,2019/12/20 0:01,2,,120.025,29.1933
AjQbFdt8B1BLO8VTJI5MKQ,’„G,69B520211B94E67D57D9C23C53BB3F8B,2,2019/12/20 0:01,1,3,120.044,29.1948
AjQbFdt8A1B7K06Q25R54B,’„G,C4C8D58B53A41248B58B010B564ADFB1,2,2019/12/20 0:01,2,9,,
AjQbFdt8B1BLO8VTGCVJLP,’„G,6142986657D33656FF84BDD013141034,2,2019/12/20 0:01,2,3,,
AjQbFdt8A1B5KAV1PM0LUH,’„G,C3B1667554B056CE59090C54D2B9B1D4,2,2019/12/20 0:01,1,0,120.084,29.3287
AjQbFdt8B1BLO8VTDM4DDV,’„G,41551128A304D4FCB6F290534636E9D2,2,2019/12/20 0:01,2,0,120.009,29.326
AjQbFdt8A1B5KAV1P10OQQ,’„G,A21DE19EB27A7E65E50AB987EC25E1AD,2,2019/12/20 0:01,3,1,120.017,29.2742
AjQbFdt8B1B86TBML6O1HN,’„A,447CAB4F8B733DA7EA54B0011A5CF24E,2,2019/12/20 0:01,2,2,120.055,29.3231
AjQbFdt8A1B7K06Q1T82L2,’„G,3EA1D80A2EF601F8C25F0DCC3EFA69F0,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1BD0DPP,’„G,1C36A6131134236260FB5CE8C8B6A4FC,2,2019/12/20 0:01,1,0,120.013,29.3257
AjQbFdt8A1B7K06Q37898B,’„G,9FD29FDFF1FB66F0B0B4EAC413F6DF24,2,2019/12/20 0:01,1,2,120.146,29.3908
AjQbFdt8B1BLO8VTG4CI3S,’„G,4D32161BB259BF1E81A906AFE05EC36E,2,2019/12/20 0:01,3,0,,
AjQbFdt8A1B9BQBJBR2NG2,’„G,32EE120BB6CBD84B3661AE98AB82E986,2,2019/12/20 0:01,4,1,120.107,29.307
AjQbFdt8A1B7K06Q6RNGBL,’„G,72467E3F4404D3E20B578CE08FA4CC63,2,2019/12/20 0:01,4,3,,
AjQbFdt8B1B86TBMKHNN51,’„G,E887EB00D1F5469F84F589B1470800F8,2,2019/12/20 0:01,2,3,,
AjQbFdt8B1B5K31L7UKOFH,’„G,18D9A7FF4F0A4653C7AA13867350746C,2,2019/12/20 0:01,2,1,120.051,29.3209
AjQbFdt8A1BKVMSKONA3KA,’„G,DDBF94FAD9CE6FC99FF2F7EC9CCC3A81,2,2019/12/20 0:01,2,,120.08,29.3124
AjQbFdt8B1BLO8VTD141V3,’„G,8F72F09CAE85CAAE9C2E7222D7A69A87,2,2019/12/20 0:01,2,,120.086,29.331
AjQbFdt8B1BLO8VTCLL9PI,’„G,6A84A32BBBCDECF959BC1F24561A0613,2,2019/12/20 0:01,2,,120.085,29.2833
AjQbFdt8B1BHG132LG4HFL,’„G,FEF4334D6F6624B578D91FC97C20B6A0,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LVDGUD,’„G,F2B11A06DADBC2B0665650AE074F77BB,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OURN41,’„G,F1375AA467D93BE3DAC95111EE820C5C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132N7H20N,’„G,47E49C8AAD81E8CD0EE0DD866376841B,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MMB0CU,’„G,3021709904D869BB069475D99ACA35C6,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132N8FJ5D,’„G,C6892F033A074C988F920F878DFB4D3E,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MAS8AJ,’„G,EB9B64CFC5183AB6B6F5CC1119D96758,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132PD5TDM,’„G,2D0E9CD78DF21558CF34142B4130C5AB,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MN9I60,’„G,DFF9DE4005B424B3E21A8B018AFD92E0,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LVDGI9,’„G,7F98864E65DA47BAB110A52551A360F5,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OO5R0L,’„G,5336E843275508D70FF9B2B2B5813EC2,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MN9IO7,’„G,0DA4417A8BFACB1B7A6A6EE1BE2B99E6,1,2019/12/20 0:01,0,,,
AjQbFdt8A1BCC8O0PTC4MC,’„G,BF36A0A2390BB10631F7218390E86994,2,2019/12/20 0:01,2,,,
AjQbFdt8A1B7K06Q4J65GP,’„G,2C1E37A81EEA09DE1765CDA7ECC039F3,2,2019/12/20 0:01,1,0,,
AjQbFdt8B1B86TBMKHNN51,’„G,5890933A6B29453D1B2063D0C439FA32,2,2019/12/20 0:01,1,3,,
AjQbFdt8A1B5KAV1D1FEFK,’„G,FD3AB6D93F2FFF409932AEA140D2C3A9,2,2019/12/20 0:01,2,1,120.109,29.3136
AjQbFdt8A1B9BQBJF5VH7T,’„G,171D500256E247ED4907BEF1D915B0E9,2,2019/12/20 0:01,2,,,
AjQbFdt8A1B5KAV1D1FEMR,’„G,6E8726A0FA6150F3A7486FBB7458E067,2,2019/12/20 0:01,1,1,120.109,29.3136
AjQbFdt8A1B5KAV1FEOL2M,’„P,A8948F56A0A7801D23CFBD681F2247ED,1,2019/12/20 0:01,1,3,120.045,29.3981
AjQbFdt8B1BLO8VTCLL9VI,’„G,6A84A32BBBCDECF959BC1F24561A0613,2,2019/12/20 0:01,1,,120.085,29.2833
AjQbFdt8B1BLO8VTCMJRHU,’„G,A1B06F10C0E71413529C236242053DD0,2,2019/12/20 0:01,3,,120.064,29.2858
AjQbFdt8A1BDJ7F0UADQR2,’„G,1B50C6294374B20EED3B11DBAC34E906,2,2019/12/20 0:01,2,3,,
AjQbFdt8A1BGO5527G0BMA,’„G,C829CECF56302A1D16291C59545432D5,2,2019/12/20 0:01,3,0,120.071,29.3003
AjQbFdt8A1B7K06Q1RAU6R,’„G,0D841B7FE581ACEFB90048D88A16C486,52,2019/12/20 0:01,3,0,,
AjQbFdt8B1B6U6LVUGN0BD,ª¶E,BD23968C4389E382F2C65902716E7DE0,1,2019/12/20 0:01,1,,120.091,29.4645
AjQbFdt8A1B7K06Q5HNHAF,’„C,22BC8FD9CD50305ACDEDC5DE67DE96BF,2,2019/12/20 0:01,1,2,,
AjQbFdt8A1B5KAV1OV3NE0,’„G,8AA688DB2140013560CFFD8A6EB44F1B,2,2019/12/20 0:01,2,1,120.017,29.2743
AjQbFdt8A1B9BQBJBR2NG2,’„G,678F4DBFD25967541D81469B0549EAF4,2,2019/12/20 0:01,4,1,120.107,29.307
AjQbFdt8B1B5K31KNRF682,ºΩA,22E356143EC6BDCD90674902BA5252C1,2,2019/12/20 0:01,3,3,120.118,29.3247
AjQbFdt8A1B7K06Q5LHNGV,’„G,9DF480B22DC903C227BACE41D324FFC7,2,2019/12/20 0:01,1,3,,
AjQbFdt8A1B7K06Q5DT8JU,’„G,BAE61FA5AC8B589F874CB12B0EA03DA1,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1B5KAV1DLGQNH,’„G,EB32BB98BA9DB3DD268F1989322529CC,2,2019/12/20 0:01,2,1,120.053,29.2414
AjQbFdt8B1BLO8VTH6OP5R,’„G,64CAF6B3255D87AEE75BF576497EC7FC,2,2019/12/20 0:01,6,2,,
AjQbFdt8B1B6U6LVVI3MBP,’„G,AD5B1C4F7F9E4CB5BAA0097D1F3E486C,2,2019/12/20 0:01,3,0,120.076,29.2982
AjQbFdt8B1BLO8VTJAH71T,’„G,3EC686B298608769D1A3D5D704727DBA,2,2019/12/20 0:01,2,,,
AjQbFdt8A1B9BQBJC8EI4A,’„G,DA946EE39DA60E507EA44D7724AF7AC1,2,2019/12/20 0:01,3,,,
AjQbFdt8B1B5K31L8GP082,’„G,A03E6BEB09A76FFD4230858515CC36FD,2,2019/12/20 0:01,1,2,120.084,29.335
AjQbFdt8A1B7K06Q1RATOD,’„G,6DEF27166EF9FB70B8296A5EB4BDE022,52,2019/12/20 0:01,3,0,,
AjQbFdt8B1BLO8VTJEBE6I,’„G,A45B78448BE5B0247F1177C31658182E,2,2019/12/20 0:01,2,,,
AjQbFdt8B1B5K31L7QQJC0,’„J,EAB54D87547DD47E787A06791FC2CBD9,2,2019/12/20 0:01,2,2,120.138,29.3117
AjQbFdt8A1B5KAV1LQT0D0,’„G,9C12D89D0D61E81EDB840977F467F8BE,2,2019/12/20 0:01,2,0,120.04,29.3437
AjQbFdt8A1B5KAV1AM3EBR,’„G,4D6C7AC4E5C34B134CFB3F9D6351FBB1,2,2019/12/20 0:01,6,0,120.122,29.3145
AjQbFdt8B1B5K31KOK8UQC,’„E,E72D45C697023263B2467C3865EF2C1B,2,2019/12/20 0:01,7,2,120.116,29.306
AjQbFdt8A1B5KAV1ONFDRR,’„G,EA2A8407179AAC7820A128BD416BEAC2,2,2019/12/20 0:01,2,0,120.18,29.3328
AjQbFdt8A1B7K06Q27O89B,’„G,6BCF86A426750B6ECBDC90C4F993CB02,2,2019/12/20 0:01,1,1,,
AjQbFdt8A1B5KAV1FFN5Q5,’„G,66552018F6C38DE1498404EA552C5553,52,2019/12/20 0:01,1,3,120.045,29.3981
AjQbFdt8A1BDJ7F14HR488,’„B,280B85C4315EB898CED22FB05599CF2D,1,2019/12/20 0:01,2,0,,
AjQbFdt8B1B5K31KS5PV4B,’„G,80CDF9E25155AD6A66071D9A2D6952E3,2,2019/12/20 0:01,1,1,120.111,29.3376
AjQbFdt8A1B7K06Q2CH32Q,ª¶D,CB59FCD3FF541400B3CEF5B322FD4288,1,2019/12/20 0:01,3,2,,
AjQbFdt8B1BLO8VTGV498G,’„G,4B101AFEA82C3889D2B4D1353F9BE575,2,2019/12/20 0:01,2,2,,
AjQbFdt8B1BHG132M72076,’„G,816EE8B5049780B7F5598DDD7821310C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132P8D6FP,’„G,FBB8691592E4944E271D91703C2F3BF3,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LPM56H,‘•R,C3898BA3C9CA626A026B7A6965A4C487,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LVDGUD,’„G,24FA372E97D28E36428676EFAC083A17,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132PG1J1L,’„G,60624F30872EEC42B2680B9498A562AA,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132PE4EVH,’„G,1D2DEC021AE9F0071AE0148D45F989AD,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132M63EF9,’„G,FE88163DBC8519F9845FB82CBA54C50C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OM8N32,’„G,86A3EF0BAFBE2B90523FCE095DECE0B6,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MLCE35,’„G,E4E69B113625C93BCE00709EB043ADB2,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132M9TMI1,’„G,D9D58A5A239A63EC054B94D27CF2010C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1B5K31KPC4BE7,’„G,C6892F033A074C988F920F878DFB4D3E,2,2019/12/20 0:01,2,,,
AjQbFdt8B1B6U6LVVJ28MA,’„G,618DC5CD786D013E32380F4A242EC907,2,2019/12/20 0:01,2,0,120.042,29.302
AjQbFdt8A1B5KAV1NM2JA7,’„G,4FA195909B036CB4413D19C2AD8BDC8D,2,2019/12/20 0:01,3,2,120.032,29.3179
AjQbFdt8A1B9BQBJBJE72M,’„G,E3180073D9B39BBB0EC0A5CF66D09DEF,2,2019/12/20 0:01,2,0,,
AjQbFdt8A1BL1TPJTL3PDR,’„G,CA806801548F9944C6BFBC6B77A283FE,52,2019/12/20 0:01,4,3,,
AjQbFdt8B1BLO8VTGKK3V1,’„G,CD6A1927DC7361D67917D614663C5E09,2,2019/12/20 0:01,4,2,120.138,29.3211
AjQbFdt8B1B86TBMJUKF6H,’„G,99BB9C9FDFD68A43226938F62EF17F73,2,2019/12/20 0:01,1,2,120.089,29.3111
AjQbFdt8B1BLO8VTCLL977,∏”E,E994871D479919FABFFEC83EFBAF5752,2,2019/12/20 0:01,2,,120.094,29.2902
AjQbFdt8A1B9BQBJC8EHUC,’„G,99F195ACD6B050AD8197678EE4B3661D,2,2019/12/20 0:01,2,,,
AjQbFdt8B1BLO8VTD5SRB5,’„G,FF3F5FE6F5BA28C5FC943AB4CB52D4AC,2,2019/12/20 0:01,2,1,119.915,29.2556
AjQbFdt8A1B7K06Q45Q9B7,’„G,848707D98E853EE0F03351F3B5601B5F,2,2019/12/20 0:01,2,2,,
AjQbFdt8B1BLO8VTH7NC2T,’„G,33B0E90FE3EB1990021D0AB73B6A96E2,1,2019/12/20 0:01,4,1,,
AjQbFdt8B1B5K31L8KJ4EQ,’„G,C5183719CBC1480A64C3199A672A944E,2,2019/12/20 0:01,1,1,120.046,29.2944
AjQbFdt8B1BLO8VTGCVJLP,’„G,FFBFDDBF0AB6CE3A957A8758B122F592,2,2019/12/20 0:01,1,3,,
AjQbFdt8B1B86TBML6O2M9,’„G,C62949DE7D90F9D5E0E525DB392822B3,2,2019/12/20 0:01,1,2,120.095,29.3115
AjQbFdt8A1B5KAV1O86P6M,’„G,F569BE830F1A01F3776A405555278CC5,2,2019/12/20 0:01,4,0,120.037,29.2728
AjQbFdt8A1B7K06Q25R5AV,’„G,14ED842346011E05D4FE37FACE2E59BE,2,2019/12/20 0:01,3,9,,
AjQbFdt8B1BLO8VTJAH6RC,’„G,3EC686B298608769D1A3D5D704727DBA,2,2019/12/20 0:01,1,,,
AjQbFdt8B1BLO8VTCU8B3U,’„G,154EF1B4FD75BE9714070884C3F3EC48,2,2019/12/20 0:01,1,,120.106,29.3316
AjQbFdt8A1B5KAV1P5PG48,’„G,EE7C9BFACBFA3BA47A04DBC8E50332BC,2,2019/12/20 0:01,4,3,119.997,29.3129
AjQbFdt8B1B5K31L8KJ4EQ,’„G,BFCA4516A6D169F9124E0B6359F2D2A8,2,2019/12/20 0:01,2,1,120.046,29.2944
AjQbFdt8B1BLO8VTFTMK0G,’„G,10F4405FABD6E071D9BBD57BAC6FA56A,2,2019/12/20 0:01,3,2,120.081,29.284
AjQbFdt8B1BLO8VTG4CHB8,’„G,563B0F5A302A8C3ACB303438F2F15903,2,2019/12/20 0:01,5,1,,
AjQbFdt8A1B7K06Q1RATOD,’„C,EC43BE1EB8EE06E0D1BD0831DD8D782B,1,2019/12/20 0:01,3,0,,
AjQbFdt8A1B5KAV1LQT0Q2,’„G,9148E040E5A6C34A9F03B67F02194A23,2,2019/12/20 0:01,3,0,120.04,29.3437
AjQbFdt8B1BLO8VTCU8BTD,’„G,611C8E6A8676D4C96A10883FECC923CE,2,2019/12/20 0:01,2,,120.077,29.29
AjQbFdt8B1B5K31L0SIJ1Q,’„G,FA2B08764F1842EBA53A492EABAC1B24,2,2019/12/20 0:01,3,2,120.132,29.3172
AjQbFdt8B1B5K31LD3NJOB,’„G,FEC854BDA86FBD4D80B1B062A3E7F153,2,2019/12/20 0:01,2,2,,
AjQbFdt8A1B7K06Q5ERQOS,’„G,6CBA4799AE325626555589636367216C,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1B9BQBJF42EEF,’„G,74A83B37CE8B2276C25A04ADB93AD914,2,2019/12/20 0:01,1,,,
AjQbFdt8A1B5KAV1J18971,’„G,1B08E7B0270B75771B590D531810A1AF,1,2019/12/20 0:01,2,1,120.024,29.292
AjQbFdt8B1BLO8VTJLVUC9,’„G,2C18A2A1C66A41438AF837973C6DDFF1,2,2019/12/20 0:01,1,2,119.979,29.3009
AjQbFdt8B1BLO8VTDQT7G7,’„G,0785313BF94359822BCB07D71B773013,1,2019/12/20 0:01,2,1,,
AjQbFdt8A1BKVMSKONA3KA,∏”L,64EE6A696A9DA1F7AF0AE777329233E2,2,2019/12/20 0:01,1,,120.08,29.3124
AjQbFdt8A1BDJ7F12D4UQS,’„G,AC016229E2782D44A53C887AFEB380BA,2,2019/12/20 0:01,4,2,,
AjQbFdt8B1B86TBMKGP5U0,’„G,E887EB00D1F5469F84F589B1470800F8,2,2019/12/20 0:01,2,3,,
AjQbFdt8A1B5KAV1DKI9JF,’„G,E4AF27998CE9F018ABC21A5D2053ACA9,2,2019/12/20 0:01,1,1,120.053,29.2414
AjQbFdt8B1B5K31KN7DSAR,’„G,BB04F54C61676B65563369DDED01293B,2,2019/12/20 0:01,3,1,120.061,29.3189
AjQbFdt8B1B5K31KLSFJ9T,’„G,1061C333164003BC42079692E15E0F9F,2,2019/12/20 0:01,1,1,120.071,29.2839
AjQbFdt8A1B5KAV1M0KC6N,’„G,F9DE47D4F83A523B5CEC648E82A83821,2,2019/12/20 0:01,4,0,120.071,29.284
AjQbFdt8B1B5K31KP1KEFS,’„G,70DBED4409E0283A273992F97583A1AF,2,2019/12/20 0:01,4,2,120.048,29.2755
AjQbFdt8A1B5KAV1OR9IER,∂ıZ,DA9927CC106819DD7AD7607274043B44,2,2019/12/20 0:01,1,1,120.186,29.3323
AjQbFdt8A1B5KAV1DA2AUN,’„G,FB40CD0BCFFCF3099553653EEB3B8590,2,2019/12/20 0:01,1,3,119.949,29.1658
AjQbFdt8A1BGO5527GUU1N,’„G,6A6722CFAFC917786C59A0C0FD860141,2,2019/12/20 0:01,1,1,,
AjQbFdt8B1B5K31L8A37LH,’„G,604EA3F4847A55F9A4B7B4398BDEF01E,52,2019/12/20 0:01,3,0,120.092,29.3004
AjQbFdt8B1B5K31LB3PDQN,’„G,22C9F72D45E3BB68915A297821B0E141,2,2019/12/20 0:01,1,,120.006,29.2823
AjQbFdt8B1BHG132OTT50D,’„G,EB7D8F9EBD42F047060B0521987BBEF6,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LCAA6H,’„G,CCF879671E8D309D75471DC4C7E01705,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MMB0PE,’„G,8DC04C4C32F36181F38BE0A4B99B9D8F,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132M80IAL,’„G,C37BE196837BA9FD835D58623B948D75,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MN9IUD,’„G,7C7BD9CA3E7ED5C8EE5CB6E90EFD517A,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MGJKDN,∂ıQ,F332D9A8FF444D97188B28696318E89E,1,2019/12/20 0:01,0,,,
AjQbFdt8A1B5KAV1J189CT,’„G,E6FD0710AF384FF75AAB2C88351DB350,2,2019/12/20 0:01,3,1,120.024,29.292
AjQbFdt8A1BDJ7F12PHTOV,’„B,885364C1201FA500888807E5C37CC93B,2,2019/12/20 0:01,3,1,120.098,29.3253
AjQbFdt8A1B5KAV1PNTOK2,’„G,700BF3544BD4ACD9BEAAA1E43973BBDA,2,2019/12/20 0:01,1,0,120.087,29.3103
AjQbFdt8A1B7K06Q3NFRDI,’„J,9B9461D25E98BE96BA267B9BD74212EB,1,2019/12/20 0:01,4,3,,
AjQbFdt8B1B5K31KNISASF,’„G,5B3C47774DD5925336469EE5676A48E6,2,2019/12/20 0:01,4,1,120.034,29.3083
AjQbFdt8B1BLO8VTDIA4SK,’„G,193E0B3A0D8FD23AA642857C6032D0BD,2,2019/12/20 0:01,3,9,120.125,29.2963
AjQbFdt8B1BLO8VTGIMVGK,’„G,B588C2F44909FF5FE3430A88EAF235BC,52,2019/12/20 0:01,3,1,,
AjQbFdt8B1BLO8VTDRRORC,’„G,CF135F5D17BBC19A946E9ACA981EBF88,2,2019/12/20 0:01,5,0,120.015,29.2845
AjQbFdt8A1B5KAV1LPUF9R,À’F,50D7DE4F3BC29A73430383962D78A9AA,2,2019/12/20 0:01,1,0,120.04,29.3437
AjQbFdt8B1BLO8VTDHBK47,’„G,C4C8D58B53A41248B58B010B564ADFB1,2,2019/12/20 0:01,3,9,,
AjQbFdt8B1BLO8VTDDHB41,’„G,562A77FD39741DAD7353FEFEE0CBFC2C,2,2019/12/20 0:01,4,0,,
AjQbFdt8A1B7K06Q46OQM0,∏”E,3F4DB3ECC09D6628687B2DF9F236A192,2,2019/12/20 0:01,3,0,,
AjQbFdt8A1B5KAV1D1FDIC,’„G,C87AC0CBA42B4402E0160E41AF76EAF0,2,2019/12/20 0:01,2,0,120.11,29.3137
AjQbFdt8B1B5K31KLSFJ9T,’„F,0F74BFF7B882473C8593FBFCC3F10CEC,2,2019/12/20 0:01,3,1,120.071,29.2839
AjQbFdt8B1B5K31KNE3LHF,’„G,A5A5AF895D66DA9D9F7D8D6094027FC9,2,2019/12/20 0:01,5,0,120.022,29.3149
AjQbFdt8A1B5KAV1J18911,’„G,1B08E7B0270B75771B590D531810A1AF,1,2019/12/20 0:01,2,1,120.024,29.292
AjQbFdt8A1B5KAV1LQT0D0,À’E,C2B89277D79019FE80EDD9344B0F4438,1,2019/12/20 0:01,2,0,120.04,29.3437
AjQbFdt8A1B9BQBJEISE0L,’„G,A257B79EA7BEC73185677A4ECFAE048F,1,2019/12/20 0:01,3,0,,
AjQbFdt8B1BLO8VTD1423I,’„G,2CC5541AAF20C7A9E3EA428D54095EFF,2,2019/12/20 0:01,2,,120.086,29.3312
AjQbFdt8B1B5K31KND540N,’„G,291FB6ABE82C5FD370A80CF7AA472E20,2,2019/12/20 0:01,5,3,120.106,29.3006
AjQbFdt8B1B5K31LD3NJNC,’„G,1597DA9800EC9D2652F1DD3CDE5F5AD4,2,2019/12/20 0:01,2,0,,
AjQbFdt8A1B5KAV1IVB7G3,’„K,56117F9CB30CD9CE6BFB5A7B98CF79A7,2,2019/12/20 0:01,1,1,120.024,29.292
AjQbFdt8B1B86TBMJSNCBQ,’„G,58D64B0017073B2FBAAD0CD3B27E0529,2,2019/12/20 0:01,1,2,,
AjQbFdt8A1B9BQBJC8EHUC,’„G,C4AFBEDC14D5A38CCA26092DCA0B592C,2,2019/12/20 0:01,2,,,
AjQbFdt8A1B7K06Q1RAU14,’„W,FC42C926F47C9C877A9E6265CA47A21B,1,2019/12/20 0:01,4,0,,
AjQbFdt8A1B7K06Q3IN1OL,’„G,BD403FBCD98ABE95EF1454252C5BF8D0,2,2019/12/20 0:01,1,1,,
AjQbFdt8B1BLO8VTD1423I,’„G,0679D00C0FF18566EC3B686F2E0CF5CE,2,2019/12/20 0:01,1,,120.086,29.3312
AjQbFdt8A1B7K06Q30IBUM,’„G,3497A5DF548B3C5E4BA8D8DB9E14B002,2,2019/12/20 0:01,1,1,120.012,29.2979
AjQbFdt8B1B86TBMJSNCBQ,’„G,EFB8C02E022193A95C188C4CDC1BCDA3,2,2019/12/20 0:01,2,2,,
AjQbFdt8A1B7K06Q4SNQ7D,’„G,887582AAE4A86A73EEB28C6DE8CCE8CB,2,2019/12/20 0:01,3,3,,
AjQbFdt8B1BLO8VTJJ480O,’„G,185FE0888F86F4353D0A332F2AC72B27,2,2019/12/20 0:01,2,3,120.128,29.331
AjQbFdt8A1B5KAV1A223QF,’„G,0CC20BCAEC046008E2B02B82E4BFB901,2,2019/12/20 0:01,1,2,120.048,29.3365
AjQbFdt8A1B5KAV1ATNP7H,’„G,350E0C5978493F49E4C2B288F7F2D84F,2,2019/12/20 0:01,3,1,120.098,29.2916
AjQbFdt8A1B7K06Q3CVKR4,’„G,D08E3AD49AA708535A88E2778A38B2E7,2,2019/12/20 0:01,3,1,,
AjQbFdt8B1BLO8VTD141V3,’„G,4E40657AC5152889EEDB2FCC7AA4EE05,2,2019/12/20 0:01,3,,120.086,29.331
AjQbFdt8B1BLO8VTDRRORC,’„G,D3AE16F9F4D5ACBFED0E1AB7AD7B0787,2,2019/12/20 0:01,4,0,120.015,29.2845
AjQbFdt8A1B7K06Q5LHNGV,’„G,DADDBA377CCD3F529A1CADCA3E06B052,2,2019/12/20 0:01,2,3,,
AjQbFdt8B1B5K31KLRH2H4,’„G,3304497A863B4E4FBA875FCD62448E2A,2,2019/12/20 0:01,4,1,120.071,29.2839
AjQbFdt8A1BDJ7F12PHTOV,’„G,2E379375F330FC2A3D3277A034054F21,2,2019/12/20 0:01,2,1,120.098,29.3253
AjQbFdt8A1BDJ7F14A6LR4,’„K,DB3E8588741DCAAA574219B97E8F6767,2,2019/12/20 0:01,1,1,120.024,29.2873
AjQbFdt8B1B86TBML8L61K,’„G,E936A18345FBDE7C4534256D614EE556,2,2019/12/20 0:01,1,3,120.037,29.2884
AjQbFdt8B1B86TBML8L6D9,’„G,D3BFA62B6697F8BE8C71A78E6C098741,2,2019/12/20 0:01,1,0,120.086,29.3185
AjQbFdt8B1B5K31KN6FB5O,’„G,9BF914C096650D8A84FFEB9DE7E6A9ED,2,2019/12/20 0:01,3,0,120.062,29.3201
AjQbFdt8B1BHG132LJ07G4,’„G,C7EF93AB66976D06EC9817AC075310F0,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MBQQ18,’„E,68E4239B664027CE43A5141C265B00A5,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132N7H16S,∏”G,1C0290951B913AE855B832BBBE3DA327,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OQ2TT1,’„G,B37A17998F49587AAFBB3E6F0ECEB664,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LJ06L3,’„G,036A0EB700AAF92B59733BF8B129E55A,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LE7DCM,’„G,75481405B40D0DCB736F44EE5BE6F31F,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LE7CPV,’„G,DFB69FDD30DE06BA98D507BC4CE0B272,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LUEURM,∂ıM,7F675401AC39E8E8297337D1D1E831E5,1,2019/12/20 0:01,0,,,
AjQbFdt8A1B5KAV1SLE1NP,’„G,9898B8E538BBE8FFD3F5DF5F706F0390,2,2019/12/20 0:01,3,1,,
AjQbFdt8B1B6U6LVTSL911,’„G,74927BB1F355F841C3695E9946C34C4F,2,2019/12/20 0:01,1,,120.093,29.2862
AjQbFdt8A1B9BQBJC7G055,ÕÓN,19BA1FA566DC2F6502FA09FF014753A9,1,2019/12/20 0:01,2,,,
AjQbFdt8A1B7K06Q4H919J,’„G,E1800303548BB8C6D1056D253819E40E,2,2019/12/20 0:01,4,0,,
AjQbFdt8A1B7K06Q32FG16,’„G,B8F1BB2333362D8A8BCA06B703DD8562,2,2019/12/20 0:01,1,1,,
AjQbFdt8A1B5KAV1ONFDRR,∏”E,43953862A6BFF13B78E0C43C12EA54C3,2,2019/12/20 0:01,2,0,120.18,29.3328
AjQbFdt8B1B5K31KQ146M4,’„G,1158D1856ACCD694B4A346AC09D6089B,2,2019/12/20 0:01,3,2,120.058,29.3415
AjQbFdt8A1B5KAV1APTK4I,’„G,16984B8901B445FB5A591170ED0E3B49,2,2019/12/20 0:01,1,0,120.088,29.2944
AjQbFdt8B1BLO8VTCV6TMJ,’„G,7C72EE161197B336454F3767E6240163,2,2019/12/20 0:01,2,,120.106,29.3009
AjQbFdt8A1B9BQBJC7G0IK,’„G,AEDD27EB894FDC2D053E3098D5668FC8,2,2019/12/20 0:01,2,,,
AjQbFdt8B1BLO8VTDALLR8,’„G,F168926AAE5F91E4F6F68A460D71E977,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1SMCJFV,’„G,2EB369567005D7F9BC672DBDFC7E5537,2,2019/12/20 0:01,3,0,120.131,29.3436
AjQbFdt8B1BLO8VTG95B0F,’„G,A15408BFA0258CB32FED04A325182391,2,2019/12/20 0:01,2,0,,
